order,mode_key,mode,file,agent,timestep,tokens,model
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,7,102,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,7,226,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,8,137,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,8,105,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,8,125,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,10,170,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,10,157,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,10,167,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,81,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,115,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,135,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,221,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,1404,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,63,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,11,178,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,12,95,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,12,55,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-01-38_boiled_egg.json,Assistant,12,1808,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,5,73,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,6,337,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,137,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,170,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,175,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,163,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,156,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,168,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,164,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,154,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,220,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,179,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,168,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,150,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,166,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,165,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,177,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,145,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,163,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,144,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,133,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,98,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,13,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,7,0,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,10,149,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,10,87,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Chef,10,245,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,5,1673,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,5,211,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,6,118,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,6,65,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,159,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,185,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,160,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,171,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,159,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,171,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,150,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,184,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,130,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,183,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,144,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,141,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,125,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,108,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,140,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,150,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,146,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,107,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,121,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,149,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,127,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,66,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,7,159,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,10,103,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,10,160,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,10,86,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-06-20_boiled_egg.json,Assistant,10,124,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,5,76,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,6,179,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,7,113,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,7,1596,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,9,109,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,11,147,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,11,128,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,11,412,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,11,217,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,11,1222,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,11,0,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,12,0,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Chef,13,167,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,5,137,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,5,83,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,6,339,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,6,229,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,7,108,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,7,232,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,7,120,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,9,138,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,9,151,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,152,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,141,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,158,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,217,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,1351,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,90,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,11,246,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,12,93,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,12,1808,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,13,121,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-17-32_boiled_egg.json,Assistant,13,102,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,101,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,146,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,123,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,183,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,170,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,165,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,186,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,193,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,217,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,147,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,209,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,192,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,153,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,142,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,170,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,194,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,166,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,181,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,161,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,152,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,180,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,117,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,154,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,182,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,120,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,144,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,166,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,5,240,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,6,111,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,6,257,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,7,150,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,7,146,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,7,3374,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,8,170,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,8,137,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,8,106,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,8,144,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,8,225,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,8,0,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,161,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,157,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,153,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,149,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,217,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,191,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,227,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,2348,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,172,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,158,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,155,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,194,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,9,204,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,11,91,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,82,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,191,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,145,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,155,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,95,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,115,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,99,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,174,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,145,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,104,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,190,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,142,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,101,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,151,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,95,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,161,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,105,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,105,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,122,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,142,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,159,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,148,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,136,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,117,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,111,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,169,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,161,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,95,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,128,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,78,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,117,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,144,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,340,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,132,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,241,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,161,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,122,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,125,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,176,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,145,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,195,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Chef,12,591,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,138,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,138,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,212,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,154,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,108,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,151,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,218,qwen2.5-3b
boiled_egg,baseline,Free-form,experiment_2025-12-08_22-36-04_boiled_egg.json,Assistant,5,109,qwen2.5-3b
